"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"103",210.6440262,206.825986859521,215.73,214.725031000285,219.3868974,218.0784,216.6988685,216.4900807,185.7883,212.02,205,205.4086,209.2678,203.77,210.5669268,201,NA
"104",213.607863,213.526688005882,218.01,219.025738343735,224.0414137,216.2953,227.2137217,215.4573338,189.5782,216.162,210,218.8975,199.6863,205.08,221.1612499,202,NA
"105",214.7902858,232.721728855419,216.43,223.282660427731,223.8348893,225.723,228.6882829,221.290187,206.483,232.157,224,225.3365,199.6301,207.42,234.8615336,202,NA
"106",209.1288478,200.729477901568,219.07,220.507429650652,215.1597441,215.8861,211.3950382,221.7180054,207.6865,202.543,210,219.5814,222.7197,207.14,208.1385567,204,NA
"107",214.8604599,209.787441032051,214.53,215.809761464642,217.1249111,215.3734,222.9767336,211.2391499,187.7813,213.375,205,215.6299,200.2113,207.38,207.1349201,202,NA
"108",211.6245625,211.925481773669,217.55,219.469024880907,220.9525314,216.4501,218.9901103,212.0463716,181.8005,216.068,190,212.7633,237.9392,204.49,225.7250476,202,NA
"109",211.3058746,228.705415537947,221.71,227.177166869164,224.6564808,225.9969,219.2119237,219.5213429,211.4696,226.023,207,227.9472,231.2605,205.7,225.7820343,202,NA
"110",216.4205454,220.929081770726,230.08,229.874438800541,228.6790055,234.9809,221.0539296,231.1351707,211.7193,225.214,213,222.24,198.936,205.88,236.234778,203,NA
"111",211.7095097,213.49582217003,222.5,228.712190584357,220.6957968,223.1039,229.4011983,233.2485267,192.5073,226.562,200,231.7959,211.1097,207.58,230.4299448,201,NA
"112",212.0010382,225.821616714731,225.66,225.612716150759,225.7690243,234.5468,219.6555243,222.7642716,210.8766,228.701,211,229.0919,173.7257,207.78,235.841067,201,NA
"113",215.4303063,208.417476130694,215.92,217.636472775667,223.5491557,218.8181,224.1338975,214.0621151,213.8943,213.981,207,217.5611,239.1418,206.19,216.4856475,201,NA
"114",212.6051759,206.217188511206,224.1,230.19020689964,223.1028236,214.2363,230.6474222,226.1468497,217.7728,230.173,202,223.8518,200.6425,204.32,236.5660929,202,NA
"115",213.9833315,226.514335916652,220.05,227.609303605515,220.9753935,226.6086,226.6854706,219.6702048,199.3948,228.846,199,229.2677,229.2484,209.31,233.4003461,200,NA
"116",214.6449309,228.161449390217,227.23,231.066148282146,224.6442769,219.0783,222.83811,219.7712622,201.2165,234.25,206,219.2394,217.6394,207.4,234.9800716,203,NA
"117",216.368593,220.303101433228,210.5,217.069214010022,231.2130418,241.662,226.950486,223.9532627,191.7258,228.077,222,218.5506,194.2589,207.45,224.3473056,203,NA
"118",219.0519149,220.080727994716,221.15,223.500050037177,225.3804428,223.7049,222.5090719,221.0985523,210.7393,220.489,216,224.2617,229.4096,207.68,230.8539033,201,NA
"119",213.3508389,209.782128343963,208.45,207.975475544061,214.8133794,221.6865,218.8960233,214.0929579,187.3629,206.133,200,215.5774,218.3017,204.19,210.9319637,201,NA
"120",211.1681195,214.477416850724,223.84,227.547327868554,224.1984183,224.7126,223.0520273,225.555442,199.4283,228.515,205,220.9389,207.6885,206.1,227.3511853,201,NA
"121",214.8099392,227.464180733921,221.52,223.531709897015,225.1708091,219.0551,223.8666945,226.02068,205.0602,228.113,211,216.2639,198.3495,206.13,229.7498974,201,NA
"122",212.3274798,225.65900227483,220.14,223.537405702075,217.8251618,213.9837,225.4350474,214.6252358,215.9564,225.693,199,212.391,217.3199,205.82,225.2677312,203,NA
"123",209.9261124,209.026017685565,216.88,218.354131120246,214.04516,210.7233,217.6846726,215.8699739,204.4344,212.25,203,215.6412,186.1466,206.29,223.9758725,202,NA
"124",212.6590607,207.678244967241,215,216.776075184021,222.3732859,224.3713,221.5614535,207.8823051,186.342,212.347,199,214.0566,225.6057,205.71,215.6011223,201,NA
"125",209.3617681,218.149399695775,217.75,227.604469485805,221.4008012,226.3676,229.7355828,223.9387481,188.3158,225.623,192,224.8351,223.434,207.55,229.1889384,201,NA
"126",217.3557674,206.968281523269,231.37,230.56324467926,227.4190936,225.684,230.029215,226.7627608,204.7666,229.133,215,227.6898,208.083,206.54,231.9233852,202,NA
"127",211.9994983,211.941473964093,225.96,230.107605494788,225.6317587,221.9382,220.4642787,229.7479236,215.1764,217.866,214,222.2648,273.6216,207.23,223.3671477,202,NA
"128",212.3870255,237.889339708893,228.67,231.46360153953,225.1503432,232.3492,219.8490393,219.512372,216.683,233.948,212,229.3402,207.5256,205.42,237.0509825,200,NA
"129",210.8800191,204.032866028408,218.83,218.867136399936,221.2854093,219.8585,215.1268198,211.0308643,203.8762,210.965,205,223.6683,194.9784,207.41,218.0102769,202,NA
"130",213.2282627,238.479451407548,227.52,231.814828702189,222.4547523,221.6135,225.3799548,219.0214762,207.7484,237.056,217,233.7972,246.7325,207.43,239.0068047,201,NA
"131",217.8533462,214.194988021206,219.61,226.416438181769,233.593172,228.6354,222.9026232,228.5773821,193.5149,229.857,214,232.8092,220.6083,205.84,229.9299344,204,NA
"132",218.1089218,216.093737654576,213.75,221.806263798831,223.6403057,219.2472,228.5860613,228.2496518,221.176,230.047,214,214.5802,205.7629,207.07,226.7135734,202,NA
"133",216.6124862,205.220203382162,221.61,219.884926870392,228.8393037,225.9784,222.3865916,214.6554234,209.2732,222.09,206,217.6109,255.0981,201.99,228.4381304,201,NA
"134",215.6163613,215.280165014384,224.86,227.968344284024,223.5959011,217.114,230.8633813,225.8448126,205.73,228.1,212,221.5526,205.2278,210.31,228.9811421,202,NA
"135",211.1681195,214.477416850724,223.84,227.547327868554,224.1984183,224.7126,223.0520273,225.555442,199.4283,228.515,205,220.9389,237.2911,206.1,230.7800855,203,NA
"136",214.6595819,217.13095841206,217.84,222.656713752092,224.1320683,227.2418,224.3298771,217.173494,197.9959,218.946,204,219.9265,212.3865,207.04,223.0880662,203,NA
"137",216.0611677,222.783733503734,214.77,216.782154440791,221.1457348,232.3123,225.4136605,217.5357124,198.7808,219.045,201,226.9903,236.5817,205.2,224.2137565,200,NA
"138",212.5165259,222.276479789729,227.32,233.598322878226,221.9961827,231.5534,230.5453922,223.6978912,220.3716,237.765,220,223.5663,216.3677,206.59,236.0975948,201,NA
"139",207.295565,206.785586517437,210.89,217.238008969144,218.2566165,217.5224,229.8483531,216.7343936,181.4742,213.594,195,220.4186,218.3219,204.91,212.4035869,203,NA
"140",211.8203488,218.353308263249,224,232.002464646543,222.7192382,221.2704,232.5961692,223.3909158,201.3794,236.248,196,230.3775,238.8088,204.16,234.4892391,203,NA
"141",211.1383885,222.507901805917,228.16,232.353210632319,224.9518263,221.7219,220.8580041,220.0635405,231.4207,223.095,198,230.3947,215.6909,205.62,226.3957825,201,NA
"142",211.2395383,225.708197151372,224.5,224.49777491756,222.6343137,219.9307,228.590489,222.7174177,193.9175,232.743,202,210.147,224.4487,205.36,228.2970544,201,NA
