"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"78",1.77698697,-0.712348653827007,0.33,0.944815166905656,2.019642735,1.8,-2.88978350962855,-0.803166667,4.567445,3.721,3,-25.54386943,-1.8260942,-3.36,8.561718101,4,NA
"79",1.861169757,-5.777768913803,2.03,3.59053911497004,2.508550286,6.3,-0.689257729920872,0.651533333,5.138775,-2.109,2,-7.41611515,-4.9842795,-1.16,-14.43831643,20,NA
"80",3.995601147,4.5057550088336,3.45,6.50869154841503,8.6403199,-5.1,0.403480967566855,7.7092,4.267189,7.099,0,3.03586065,-4.6254594,7.83,-3.576213309,3,NA
"81",0.731691622,3.695930228915,5.17,4.94744007758372,1.675659709,-7.1,-7.23712436102561,6.6873,5.009169,8.176,-2,14.69039403,3.40880463,3.37,-7.859030393,1,NA
"82",0.795482078,11.3249225877468,4.2,8.47992930542217,2.123318814,5.1,-5.20385529631326,9.090466667,2.422969,7.698,2,-4.02661873,6.92836366,10.11,-5.333038382,4,NA
"83",4.174622666,-11.8427036814264,-8.74,-8.85778741489789,4.188112418,9.1,-2.88978350962855,-6.746166667,-2.67325,-7.392,0,-2.78378659,3.22910644,-8.25,-14.36626816,2,NA
"84",2.433876328,-5.680909061317,-2.37,-7.46520514161533,-0.854761225,-8.2,-3.43881135560779,-3.489233333,-1.01845,-0.365,9,9.67858702,9.27632687,-3.06,6.899748492,-5,NA
"85",6.851333527,0.84413059735401,-7.89,-2.42530287521521,3.168741224,-9.4,-8.76110119784355,0.6253,-1.39317,-3.739,6,-3.24056705,-3.8245939,2.89,-11.91754358,1,NA
"86",8.265668789,-5.63829531018101,2.88,3.31262216651717,9.055253407,-7.3,-3.93714234264452,0.048666667,3.119124,-1.182,1,-2.05436184,6.29759151,-2.53,3.187749151,7,NA
"87",-0.130246585,1.728157133089,-1.44,-6.5020401180562,-6.914528353,5.3,-7.17303262821532,-2.151966667,0.376501,4.037,-3,-3.60929968,-10.466108,-3,-1.39015306,-7,NA
"88",4.323854111,7.43854637313899,2.96,6.83459125008453,9.909195906,7.2,-1.83837446931713,7.476433333,5.613881,4.121,9,4.96577093,9.25256078,4.87,1.002911657,7,NA
"89",5.093966676,1.99859951749799,4.47,5.07183513204757,5.941780231,9.4,-5.84109896707431,4.392466667,6.189906,6.128,9,5.73644894,9.78685394,2.51,11.82319577,8,NA
"90",2.957529434,-6.62812444817901,-2.26,-5.20433603970469,2.673249946,6.2,-9.13842178436104,-7.2373,1.897665,0.34,6,-2.05018438,11.7316958,-10,-3.011905585,0,NA
"91",4.573817036,-0.248571143773006,7.5,5.05440665720414,5.165954441,-6.3,-5.7974215875767,6.3582,7.000322,4.686,1,6.96626172,0.54766646,10.25,2.002107069,10,NA
"92",1.861169757,-5.777768913803,2.03,3.59053911497004,2.508550286,6.1,-6.26708321209773,0.651533333,5.138775,-2.109,2,-15.32940435,-4.9842795,-1.16,-8.267017656,3,NA
"93",1.503236094,13.941095792703,9.58,8.5726803814953,-1.626437621,3.1,-1.49781645576859,5.128233333,9.377941,17.505,3,-6.54934905,3.09828189,9.36,9.484371483,-5,NA
"94",1.634045009,9.898948770369,10.39,6.62120505856262,-2.628953339,20.2,-6.44647973916051,6.585233333,8.748611,13.656,4,-10.92975444,2.82272892,3.97,-6.449345558,-1,NA
"95",0.381172243,-0.534648113546297,-1.38,-1.31204659338275,-3.214507448,-9.2,0.75409376100937,0.3107,-0.6087,0.832,-5,-7.72851525,-6.7473802,-3.82,-5.635953231,-11,NA
"96",3.016441494,-1.307145462924,4.49,3.73547498905542,1.344864743,6.3,1.56527925500248,5.150933333,3.832623,2.483,5,-1.47717066,-0.4472617,3.38,1.779235491,0,NA
"97",8.265668789,-5.63829531018101,2.88,3.31262216651717,9.055253407,7.2,3.28918703090818,0.048666667,3.119124,-1.182,1,1.01066604,6.29759151,-2.53,2.856698142,-6,NA
"98",3.405309041,7.983805062192,3.03,10.0263433526407,8.606747803,4.2,-0.314059629859452,15.27676667,1.753053,5.259,-1,-13.7002672,3.09845992,21.14,-1.282579141,-3,NA
"99",0.906140102,-2.318235322736,-3.91,-5.83681595121698,-1.053979393,-4.7,-1.20212132350047,-5.277733333,0.749283,-1.532,3,-26.59839845,-14.532049,-5.96,-6.840730017,-10,NA
"100",0.600245482,-7.18775311771401,-4.18,-5.90897443862923,0.98418865,-8.5,0.75409376100937,-4.6697,-2.97977,-4.652,-3,-2.05436184,-2.0003628,-5.2,-2.633640776,7,NA
"101",8.889008149,7.87141522866099,-4.44,-2.33978173745898,2.180669639,7.6,2.21242643702149,3.4795,-0.00763,5.988,7,0.68330883,10.4531958,3.83,1.679796297,-1,NA
"102",2.382215071,-6.6668484905807,-4.51,-6.91223014729709,-1.922653641,7.5,-0.402723118849205,-7.756366667,0.954416,-3.521,3,6.94215351,3.04396958,-4.91,-17.47987038,8,NA
"103",0.322468707,-9.5970290206227,-5.35,-3.9090615184043,-3.933504813,8.4,4.31742766090237,-2.117566667,-2.3904,-9.799,5,0.55572696,-6.844213,-3.29,-7.756735285,4,NA
"104",1.882897941,7.858260789032,6.32,7.20432048100588,4.197527745,-5.6,6.10728093214861,9.914266667,8.432702,14.23,-7,-2.05018438,10.0950902,12.21,11.54344384,0,NA
"105",3.390770847,-6.957413179347,-0.02,3.38842540776318,2.463870435,-4.1,6.49121088083369,5.809833333,0.290324,-0.844,-2,-3.24552564,2.82126495,9.86,3.33062536,-7,NA
"106",2.047313955,-1.7747286112362,-3.71,-6.89595015855076,-5.133965925,-6.2,4.3611050404,-1.906833333,-2.08813,-1.543,-2,4.77133914,-3.0945213,-4.35,-1.211523212,1,NA
"107",3.409209602,11.5695879893651,4.26,10.6441649566993,7.908141909,5.2,8.43874535370415,8.868066667,4.30251,9.756,3,-6.47765636,9.10129017,11.98,-4.761836344,-7,NA
"108",2.957529434,-6.62812444817901,-2.26,-5.20433603970469,2.673249946,6.2,2.60817341324387,-7.2373,1.897665,0.34,6,-7.36805743,11.7316958,-10,-5.011905585,1,NA
"109",1.101674804,-13.930341159729,-9.2,-8.50441236177404,0.563050129,8.3,2.75442918148485,-6.838566667,-2.89616,-13.038,-5,-23.193348,-3.933978,-6.68,-2.2115492,0,NA
"110",4.208013181,-1.84341726818199,1.68,-2.46959673114121,2.840497715,-7.1,3.46595146965854,3.988733333,4.194361,-0.961,4,1.79116189,6.03384832,8.3,-8.398533348,1,NA
"111",7.12939649,-0.714219439158001,7.13,2.28505739564633,2.920563147,3.4,3.64928253880496,2.238033333,6.471142,7.43,3,-3.62726057,8.68004217,-1.57,7.710156779,10,NA
"112",2.576237429,-7.704470845193,-0.52,1.56529073776144,-0.118289067,4.2,4.0432712657884,2.440133333,3.115819,-3.42,1,-12.40862707,-4.5612704,2.2,-10.31471046,1,NA
"113",3.060489415,3.4050934955,5.61,7.33323971736142,3.513052335,4.9,4.42720121447349,6.183666667,7.879432,7.814,-5,-22.24529924,4.58061726,6.92,3.161161429,2,NA
"114",-0.73318091,-5.38256299217799,-4.86,-7.9835845972511,-10.03444455,7.6,3.46595146965854,-6.694233333,-1.4306,-6.342,0,-18.33719935,0.99162766,-8.58,-8.018230011,-2,NA
"115",2.055018147,-1.22974142536201,-1.04,-4.16660081155173,-0.789063534,3.6,2.45730927028326,-1.104666667,4.424848,4.927,3,-1.43635303,6.44134338,-2.78,0.036312069,-2,NA
